product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume, comp_1 ,ps1, fp1 , comp_2 ,ps2, fp2 , comp_3 ,ps3, fp3 , lag_price 
bed3,bed_bath_table,"Wednesday, January 11, 2017",22.00,"$2,178.00",$18.80,$99.00,55,312,1,1550,3.3,97,22,8,4,11,2017,59.46,20944, $89.90 ,3.9, $16.29 , $99.00 ,3.3, $18.80 , $40.53 ,4.0, $15.83 , $99.00 
bed3,bed_bath_table,"Thursday, January 12, 2017",7.00,$693.00,$18.66,$99.00,55,312,1,1550,3.3,41,21,10,1,12,2017,18.92,20944, $88.49 ,3.9, $18.90 , $99.00 ,3.3, $18.66 , $39.99 ,4.0, $15.23 , $99.00 
bed3,bed_bath_table,"Monday, January 1, 2018",11.00,"$1,082.00",$16.40,$98.30,55,312,1,1550,3.3,62,23,8,2,1,2018,14.86,20944, $86.90 ,3.9, $19.38 , $98.30 ,3.3, $16.40 , $39.99 ,4.0, $16.53 , $99.00 
bed3,bed_bath_table,"Tuesday, January 2, 2018",13.00,"$1,196.00",$16.19,$92.00,55,312,1,1550,3.3,62,20,8,2,2,2018,17.57,20944, $86.90 ,3.9, $19.21 , $92.00 ,3.3, $16.19 , $39.99 ,4.0, $13.75 , $98.30 
bed3,bed_bath_table,"Wednesday, January 3, 2018",3.00,$276.00,$14.04,$92.00,55,312,1,1550,3.3,43,22,9,1,3,2018,4.05,20944, $86.90 ,3.9, $19.98 , $92.00 ,3.3, $14.04 , $39.99 ,4.0, $16.46 , $92.00 
bed3,bed_bath_table,"Thursday, January 4, 2018",9.00,$815.00,$17.82,$90.88,55,312,1,1550,3.3,34,21,9,1,4,2018,12.16,20944, $85.05 ,3.9, $12.94 , $90.88 ,3.3, $17.82 , $39.99 ,4.0, $14.24 , $92.00 
bed3,bed_bath_table,"Friday, January 5, 2018",14.00,"$1,235.36",$9.21,$88.24,55,312,1,1550,3.3,57,23,8,3,5,2018,18.92,20944, $83.65 ,3.9, $16.78 , $88.24 ,3.3, $9.21 , $39.99 ,4.0, $10.26 , $90.88 
bed3,bed_bath_table,"Saturday, January 6, 2018",14.00,"$1,188.60",$17.98,$84.90,55,312,1,1550,3.3,43,21,9,0,6,2018,18.92,20944, $79.90 ,3.9, $23.01 , $84.90 ,3.3, $17.98 , $39.99 ,4.0, $14.00 , $88.24 
bed3,bed_bath_table,"Sunday, January 7, 2018",9.00,$764.10,$22.45,$84.90,55,312,1,1550,3.3,26,22,9,1,7,2018,12.16,20944, $77.93 ,3.9, $19.95 , $84.90 ,3.3, $22.45 , $39.99 ,4.0, $20.42 , $84.90 
bed3,bed_bath_table,"Monday, January 8, 2018",1.00,$84.90,$4.41,$84.90,55,312,1,1550,3.3,15,23,8,1,8,2018,1.35,20944, $74.00 ,3.9, $17.26 , $84.90 ,3.3, $4.41 , $39.24 ,4.0, $16.33 , $84.90 
garden3,garden_tools,"Monday, January 2, 2017",1.00,$99.99,$33.00,$99.99,47,1893,1,6050,4.1,3,20,8,2,2,2017,11.59,8000, $99.99 ,4.1, $33.00 , $99.99 ,4.1, $33.00 , $99.99 ,4.1, $33.00 , $99.94 
garden3,garden_tools,"Tuesday, January 3, 2017",11.00,"$1,099.89",$30.54,$99.99,47,1893,1,6050,4.1,21,23,8,1,3,2017,11.83,8000, $99.99 ,4.1, $30.54 , $99.99 ,4.1, $30.54 , $99.99 ,4.1, $30.54 , $99.99 
garden3,garden_tools,"Wednesday, January 4, 2017",8.00,$759.92,$33.71,$96.66,47,1893,1,6050,4.1,17,20,10,2,4,2017,10.66,8000, $96.66 ,4.1, $33.71 , $96.66 ,4.1, $33.71 , $96.66 ,4.1, $33.71 , $99.99 
garden3,garden_tools,"Thursday, January 5, 2017",2.00,$219.98,$34.13,$109.99,47,1893,1,6050,4.1,34,23,8,1,5,2017,7.55,8000, $59.90 ,4.1, $19.73 , $59.90 ,4.2, $26.25 , $109.99 ,4.1, $34.13 , $96.66 
garden3,garden_tools,"Friday, January 6, 2017",2.00,$239.98,$34.20,$119.99,47,1893,1,6050,4.1,26,22,8,1,6,2017,9.11,8000, $59.90 ,4.1, $17.67 , $59.90 ,4.2, $16.26 , $119.99 ,4.1, $34.20 , $109.99 
garden3,garden_tools,"Saturday, January 7, 2017",2.00,$240.00,$36.28,$120.00,47,1893,1,6050,4.1,74,21,10,1,7,2017,5.20,8000, $59.90 ,4.1, $16.63 , $59.90 ,4.2, $16.11 , $59.90 ,4.1, $15.39 , $119.99 
garden3,garden_tools,"Monday, January 9, 2017",4.00,$417.00,$33.09,$104.25,47,1893,1,6050,4.1,115,21,9,1,9,2017,5.19,8000, $59.90 ,4.1, $17.19 , $59.90 ,4.2, $16.81 , $59.90 ,4.1, $16.29 , $104.20 
garden3,garden_tools,"Tuesday, January 10, 2017",12.00,"$1,105.92",$30.83,$92.59,47,1893,1,6050,4.1,146,22,9,2,10,2017,15.58,8000, $59.90 ,4.1, $18.07 , $59.90 ,4.2, $17.60 , $59.90 ,4.1, $16.81 , $104.25 
garden3,garden_tools,"Wednesday, January 11, 2017",21.00,"$1,889.79",$47.53,$89.99,47,1893,1,6050,4.1,339,22,8,4,11,2017,27.27,8000, $52.41 ,4.1, $17.07 , $53.65 ,4.2, $16.08 , $53.79 ,4.1, $18.28 , $92.59 
garden3,garden_tools,"Thursday, January 12, 2017",14.00,"$1,259.86",$42.61,$89.99,47,1893,1,6050,4.1,184,21,10,1,12,2017,18.18,8000, $55.10 ,4.1, $15.76 , $55.43 ,4.2, $19.18 , $55.75 ,4.1, $17.27 , $89.99 
garden3,garden_tools,"Monday, January 1, 2018",12.00,"$1,479.98",$39.19,$123.33,47,1893,1,6050,4.1,137,23,8,2,1,2018,18.75,8000, $49.90 ,4.1, $19.50 , $49.90 ,4.2, $15.84 , $49.90 ,4.1, $16.51 , $89.99 
garden3,garden_tools,"Tuesday, January 2, 2018",14.00,"$1,680.00",$33.00,$120.00,47,1893,1,6050,4.1,160,20,8,2,2,2018,11.59,8000, $50.55 ,4.1, $16.61 , $50.90 ,4.2, $17.52 , $50.36 ,4.1, $18.28 , $123.33 
garden3,garden_tools,"Wednesday, January 3, 2018",6.00,$680.00,$50.19,$113.33,47,1893,1,6050,4.1,116,22,9,1,3,2018,11.83,8000, $53.90 ,4.1, $20.36 , $53.90 ,4.2, $21.85 , $53.90 ,4.1, $19.02 , $120.00 
garden3,garden_tools,"Thursday, January 4, 2018",7.00,$770.00,$42.21,$110.00,47,1893,1,6050,4.1,111,21,9,1,4,2018,10.66,8000, $53.90 ,4.1, $5.28 , $53.90 ,4.2, $19.47 , $53.90 ,4.1, $19.07 , $113.33 
garden3,garden_tools,"Friday, January 5, 2018",8.00,$880.00,$39.37,$110.00,47,1893,1,6050,4.1,102,23,8,3,5,2018,7.55,8000, $53.42 ,4.1, $10.75 , $53.71 ,4.2, $13.51 , $53.06 ,4.1, $12.98 , $110.00 
garden3,garden_tools,"Saturday, January 6, 2018",10.00,$969.90,$41.19,$96.66,47,1893,1,6050,4.1,58,21,9,0,6,2018,9.11,8000, $49.90 ,4.1, $19.89 , $49.90 ,4.2, $23.25 , $49.90 ,4.1, $22.88 , $110.00 
garden3,garden_tools,"Sunday, January 7, 2018",5.00,$499.95,$44.23,$99.99,47,1893,1,6050,4.1,54,22,9,1,7,2018,5.20,8000, $49.91 ,4.1, $28.37 , $49.90 ,4.2, $33.28 , $49.90 ,4.1, $20.99 , $96.66 
garden3,garden_tools,"Monday, January 8, 2018",2.00,$199.98,$47.75,$99.99,47,1893,1,6050,4.1,46,23,8,1,8,2018,3.13,8000, $49.91 ,4.1, $20.33 , $49.90 ,4.2, $36.44 , $49.90 ,4.1, $32.32 , $99.99 
bed2,bed_bath_table,"Monday, January 2, 2017",2.00,$179.80,$13.02,$89.90,54,245,1,1383,3.9,2,20,8,2,2,2017,8.87,20000, $89.90 ,3.9, $13.02 , $89.90 ,3.9, $13.02 , $89.90 ,3.9, $13.02 , $89.85 
bed2,bed_bath_table,"Tuesday, January 3, 2017",22.00,"$1,977.80",$13.65,$89.90,54,245,1,1383,3.9,20,23,8,1,3,2017,9.70,20000, $89.90 ,3.9, $13.65 , $89.90 ,3.9, $13.65 , $89.90 ,3.9, $13.65 , $89.90 
bed2,bed_bath_table,"Wednesday, January 4, 2017",34.00,"$3,056.60",$15.05,$89.90,54,245,1,1383,3.9,31,20,10,2,4,2017,7.08,20000, $89.90 ,3.9, $15.05 , $89.90 ,3.9, $15.05 , $89.90 ,3.9, $15.05 , $89.90 
bed2,bed_bath_table,"Thursday, January 5, 2017",58.00,"$5,214.20",$15.01,$89.90,54,245,1,1383,3.9,57,23,8,1,5,2017,18.23,20000, $89.90 ,3.9, $15.01 , $215.00 ,4.4, $8.76 , $45.95 ,4.0, $15.10 , $89.90 
bed2,bed_bath_table,"Friday, January 6, 2017",51.00,"$4,584.90",$14.77,$89.90,54,245,1,1383,3.9,61,22,8,1,6,2017,16.09,20000, $89.90 ,3.9, $14.77 , $209.00 ,4.4, $21.32 , $45.95 ,4.0, $12.93 , $89.90 
bed2,bed_bath_table,"Saturday, January 7, 2017",60.00,"$5,394.00",$13.99,$89.90,54,245,1,1383,3.9,123,21,10,1,7,2017,12.26,20000, $89.90 ,3.9, $13.99 , $205.00 ,4.4, $22.20 , $45.95 ,4.0, $14.84 , $89.90 
bed2,bed_bath_table,"Sunday, January 8, 2017",37.00,"$3,326.30",$14.66,$89.90,54,245,1,1383,3.9,90,23,8,1,8,2017,7.89,20000, $89.90 ,3.9, $14.66 , $199.51 ,4.4, $19.41 , $45.95 ,4.0, $14.29 , $89.90 
bed2,bed_bath_table,"Monday, January 9, 2017",23.00,"$2,067.70",$18.78,$89.90,54,245,1,1383,3.9,54,21,9,1,9,2017,6.41,20000, $89.90 ,3.9, $18.78 , $163.40 ,4.4, $24.32 , $45.95 ,4.0, $15.10 , $89.90 
bed2,bed_bath_table,"Tuesday, January 10, 2017",14.00,"$1,258.60",$21.57,$89.90,54,245,1,1383,3.9,50,22,9,2,10,2017,3.90,20000, $89.90 ,3.9, $21.57 , $89.90 ,3.9, $21.57 , $45.95 ,4.0, $15.10 , $89.90 
bed2,bed_bath_table,"Wednesday, January 11, 2017",40.00,"$3,596.00",$16.29,$89.90,54,245,1,1383,3.9,97,22,8,4,11,2017,11.14,20000, $89.90 ,3.9, $16.29 , $89.90 ,3.9, $16.29 , $40.53 ,4.0, $15.83 , $89.90 
bed2,bed_bath_table,"Thursday, January 12, 2017",18.00,"$1,594.20",$18.90,$88.49,54,245,1,1383,3.9,41,21,10,1,12,2017,5.01,20000, $88.49 ,3.9, $18.90 , $88.49 ,3.9, $18.90 , $39.99 ,4.0, $15.23 , $89.90 
bed2,bed_bath_table,"Monday, January 1, 2018",17.00,"$1,477.30",$19.38,$86.90,54,245,1,1383,3.9,62,23,8,2,1,2018,13.28,20000, $86.90 ,3.9, $19.38 , $86.90 ,3.9, $19.38 , $39.99 ,4.0, $16.53 , $88.49 
bed2,bed_bath_table,"Tuesday, January 2, 2018",22.00,"$1,911.80",$19.21,$86.90,54,245,1,1383,3.9,62,20,8,2,2,2018,8.87,20000, $86.90 ,3.9, $19.21 , $86.90 ,3.9, $19.21 , $39.99 ,4.0, $13.75 , $86.90 
bed2,bed_bath_table,"Wednesday, January 3, 2018",17.00,"$1,477.30",$19.98,$86.90,54,245,1,1383,3.9,43,22,9,1,3,2018,9.70,20000, $86.90 ,3.9, $19.98 , $86.90 ,3.9, $19.98 , $39.99 ,4.0, $16.46 , $86.90 
bed2,bed_bath_table,"Thursday, January 4, 2018",6.00,$510.27,$12.94,$85.05,54,245,1,1383,3.9,34,21,9,1,4,2018,7.08,20000, $85.05 ,3.9, $12.94 , $85.05 ,3.9, $12.94 , $39.99 ,4.0, $14.24 , $86.90 
bed2,bed_bath_table,"Friday, January 5, 2018",26.00,"$2,174.89",$16.78,$83.65,54,245,1,1383,3.9,57,23,8,3,5,2018,18.23,20000, $83.65 ,3.9, $16.78 , $83.65 ,3.9, $16.78 , $39.99 ,4.0, $10.26 , $85.05 
bed2,bed_bath_table,"Saturday, January 6, 2018",23.00,"$1,837.70",$23.01,$79.90,54,245,1,1383,3.9,43,21,9,0,6,2018,16.09,20000, $79.90 ,3.9, $23.01 , $79.90 ,3.9, $23.01 , $39.99 ,4.0, $14.00 , $83.65 
bed2,bed_bath_table,"Sunday, January 7, 2018",10.00,$781.30,$19.95,$77.93,54,245,1,1383,3.9,26,22,9,1,7,2018,12.26,20000, $77.93 ,3.9, $19.95 , $77.93 ,3.9, $19.95 , $39.99 ,4.0, $20.42 , $79.90 
bed2,bed_bath_table,"Monday, January 8, 2018",7.00,$518.00,$17.26,$74.00,54,245,1,1383,3.9,15,23,8,1,8,2018,7.89,20000, $74.00 ,3.9, $17.26 , $74.00 ,3.9, $17.26 , $39.24 ,4.0, $16.33 , $77.93 
furniture3,furniture_decor,"Sunday, January 8, 2017",1.00,$38.40,$11.85,$38.40,41,789,1,950,3.8,14,23,8,1,8,2017,2.08,14000, $75.00 ,4.1, $15.38 , $38.40 ,3.7, $12.11 , $38.40 ,3.8, $11.85 , $38.35 
furniture3,furniture_decor,"Monday, January 9, 2017",6.00,$230.40,$13.50,$38.40,41,789,1,950,3.8,7,21,9,1,9,2017,11.32,14000, $38.40 ,3.8, $13.50 , $38.40 ,3.7, $17.95 , $38.40 ,3.8, $13.50 , $38.40 
furniture3,furniture_decor,"Tuesday, January 10, 2017",8.00,$307.20,$15.56,$38.40,41,789,1,950,3.8,17,22,9,2,10,2017,15.09,14000, $75.00 ,4.1, $13.64 , $38.40 ,3.7, $13.98 , $38.40 ,3.8, $15.56 , $38.40 
furniture3,furniture_decor,"Wednesday, January 11, 2017",34.00,"$1,170.35",$13.75,$34.58,41,789,1,950,3.8,64,22,8,4,11,2017,64.15,14000, $75.00 ,4.1, $16.13 , $36.85 ,3.7, $13.65 , $99.90 ,4.4, $21.19 , $38.40 
furniture3,furniture_decor,"Thursday, January 12, 2017",4.00,$153.60,$11.02,$38.40,41,789,1,950,3.8,40,21,10,1,12,2017,7.55,14000, $75.00 ,4.1, $17.45 , $38.40 ,3.8, $11.02 , $99.90 ,4.4, $20.65 , $34.58 
furniture3,furniture_decor,"Monday, January 1, 2018",15.00,$576.00,$14.28,$38.40,41,789,1,950,3.8,125,23,8,2,1,2018,34.09,14000, $70.00 ,4.1, $17.66 , $38.40 ,3.7, $9.34 , $99.90 ,4.4, $22.82 , $38.40 
furniture3,furniture_decor,"Tuesday, January 2, 2018",4.00,$153.60,$15.61,$38.40,41,789,1,950,3.8,52,20,8,2,2,2018,9.09,14000, $69.90 ,4.1, $16.12 , $38.40 ,3.7, $18.69 , $99.90 ,4.4, $28.89 , $38.40 
furniture3,furniture_decor,"Wednesday, January 3, 2018",14.00,$493.40,$15.19,$35.49,41,789,1,950,3.8,83,22,9,1,3,2018,31.82,14000, $69.90 ,4.1, $18.43 , $35.49 ,3.7, $15.45 , $99.90 ,4.4, $22.15 , $38.40 
furniture3,furniture_decor,"Thursday, January 4, 2018",4.00,$140.00,$15.00,$35.00,41,789,1,950,3.8,92,21,9,1,4,2018,9.09,14000, $69.90 ,4.1, $9.07 , $35.00 ,3.7, $13.47 , $99.90 ,4.4, $23.33 , $35.49 
furniture3,furniture_decor,"Friday, January 5, 2018",4.00,$140.00,$11.58,$35.00,41,789,1,950,3.8,95,23,8,3,5,2018,9.09,14000, $69.90 ,4.1, $3.80 , $35.00 ,3.7, $14.63 , $99.90 ,4.4, $19.41 , $35.00 
furniture3,furniture_decor,"Saturday, January 6, 2018",2.00,$70.00,$19.32,$35.00,41,789,1,950,3.8,18,21,9,0,6,2018,4.55,14000, $89.90 ,4.1, $21.93 , $35.00 ,3.7, $18.10 , $99.90 ,4.4, $25.64 , $35.00 
furniture3,furniture_decor,"Monday, January 8, 2018",1.00,$35.00,$19.44,$35.00,41,789,1,950,3.8,19,23,8,1,8,2018,2.08,14000, $103.23 ,4.1, $22.30 , $35.00 ,3.7, $15.63 , $83.83 ,4.4, $23.78 , $34.95 
watches4,watches_gifts,"Wednesday, January 11, 2017",13.00,"$1,404.00",$15.91,$108.00,58,3006,2,1000,4.2,91,22,8,4,11,2017,50.00,7632, $133.00 ,4.2, $19.92 , $108.00 ,4.2, $15.91 , $174.43 ,3.8, $20.99 , $107.95 
watches4,watches_gifts,"Thursday, January 12, 2017",13.00,"$1,404.00",$16.65,$108.00,58,3006,2,1000,4.2,73,21,10,1,12,2017,50.00,7632, $149.00 ,4.2, $19.10 , $108.00 ,4.2, $16.65 , $185.96 ,3.8, $18.69 , $108.00 
watches4,watches_gifts,"Monday, January 1, 2018",44.00,"$4,752.00",$16.20,$108.00,58,3006,2,1000,4.2,59,23,8,2,1,2018,22.11,7632, $108.00 ,4.2, $16.20 , $108.00 ,4.2, $16.20 , $199.00 ,3.8, $21.88 , $108.00 
watches4,watches_gifts,"Tuesday, January 2, 2018",33.00,"$3,564.00",$18.25,$108.00,58,3006,2,1000,4.2,90,20,8,2,2,2018,16.58,7632, $128.24 ,4.2, $15.93 , $108.00 ,4.2, $18.25 , $182.00 ,3.8, $19.33 , $108.00 
watches4,watches_gifts,"Wednesday, January 3, 2018",21.00,"$2,214.00",$21.67,$105.64,58,3006,2,1000,4.2,125,22,9,1,3,2018,10.55,7632, $117.44 ,4.2, $18.26 , $105.64 ,4.2, $21.67 , $151.88 ,3.8, $20.31 , $108.00 
watches4,watches_gifts,"Thursday, January 4, 2018",21.00,"$2,205.00",$13.63,$105.00,58,3006,2,1000,4.2,178,21,9,1,4,2018,10.55,7632, $105.65 ,4.2, $2.18 , $105.00 ,4.2, $13.63 , $150.13 ,3.8, $19.45 , $105.64 
watches4,watches_gifts,"Friday, January 5, 2018",37.00,"$3,885.00",$11.38,$105.00,58,3006,2,1000,4.2,260,23,8,3,5,2018,18.59,7632, $103.79 ,4.2, $0.10 , $105.00 ,4.2, $11.38 , $132.53 ,3.8, $15.76 , $105.00 
watches4,watches_gifts,"Saturday, January 6, 2018",28.00,"$2,940.00",$23.82,$105.00,58,3006,2,1000,4.2,93,21,9,0,6,2018,14.07,7632, $119.00 ,4.2, $19.21 , $105.00 ,4.2, $23.82 , $138.22 ,3.8, $16.11 , $105.00 
watches4,watches_gifts,"Sunday, January 7, 2018",8.00,$840.00,$24.94,$105.00,58,3006,2,1000,4.2,122,22,9,1,7,2018,4.02,7632, $118.36 ,4.2, $15.48 , $105.00 ,4.2, $24.94 , $155.00 ,3.8, $16.47 , $105.00 
watches4,watches_gifts,"Monday, January 8, 2018",7.00,$735.00,$23.39,$105.00,58,3006,2,1000,4.2,61,23,8,1,8,2018,3.52,7632, $112.00 ,4.2, $13.44 , $105.00 ,4.2, $23.39 , $145.55 ,3.8, $21.90 , $105.00 
watches3,watches_gifts,"Tuesday, January 3, 2017",1.00,$78.00,$17.98,$78.00,59,319,4,250,3.9,6,23,8,1,3,2017,2.74,640, $78.00 ,3.9, $17.98 , $78.00 ,3.9, $17.98 , $241.01 ,3.8, $21.32 , $77.95 
watches3,watches_gifts,"Friday, January 6, 2017",3.00,$234.00,$10.30,$78.00,59,319,4,250,3.9,17,22,8,1,6,2017,21.17,640, $163.00 ,4.2, $14.27 , $78.00 ,3.9, $10.30 , $185.00 ,3.8, $14.74 , $77.95 
watches3,watches_gifts,"Saturday, January 7, 2017",1.00,$78.00,$14.30,$78.00,59,319,4,250,3.9,29,21,10,1,7,2017,16.77,640, $161.59 ,4.2, $15.53 , $78.00 ,3.9, $14.30 , $197.38 ,3.8, $16.61 , $78.00 
watches3,watches_gifts,"Sunday, January 8, 2017",5.00,$390.00,$18.22,$78.00,59,319,4,250,3.9,48,23,8,1,8,2017,21.98,640, $160.67 ,4.2, $15.19 , $78.00 ,3.9, $18.22 , $179.90 ,3.8, $14.93 , $78.00 
watches3,watches_gifts,"Tuesday, January 10, 2017",3.00,$234.00,$12.13,$78.00,59,319,4,250,3.9,43,22,9,2,10,2017,14.29,640, $134.90 ,4.2, $6.81 , $78.00 ,3.9, $12.13 , $232.49 ,3.8, $14.21 , $77.95 
watches3,watches_gifts,"Wednesday, January 11, 2017",2.00,$156.00,$7.80,$78.00,59,319,4,250,3.9,91,22,8,4,11,2017,9.52,640, $133.00 ,4.2, $19.92 , $108.00 ,4.2, $15.91 , $174.43 ,3.8, $20.99 , $78.00 
watches3,watches_gifts,"Thursday, January 12, 2017",6.00,$468.00,$19.69,$78.00,59,319,4,250,3.9,73,21,10,1,12,2017,28.57,640, $149.00 ,4.2, $19.10 , $108.00 ,4.2, $16.65 , $185.96 ,3.8, $18.69 , $78.00 
watches3,watches_gifts,"Monday, January 1, 2018",9.00,$702.00,$14.63,$78.00,59,319,4,250,3.9,59,23,8,2,1,2018,6.47,640, $78.00 ,3.9, $14.63 , $108.00 ,4.2, $16.20 , $199.00 ,3.8, $21.88 , $78.00 
watches3,watches_gifts,"Tuesday, January 2, 2018",1.00,$78.00,$15.30,$78.00,59,319,4,250,3.9,90,20,8,2,2,2018,0.72,640, $128.24 ,4.2, $15.93 , $108.00 ,4.2, $18.25 , $182.00 ,3.8, $19.33 , $78.00 
watches3,watches_gifts,"Wednesday, January 3, 2018",1.00,$78.00,$19.24,$78.00,59,319,4,250,3.9,125,22,9,1,3,2018,2.74,640, $117.44 ,4.2, $18.26 , $105.64 ,4.2, $21.67 , $151.88 ,3.8, $20.31 , $78.00 
watches3,watches_gifts,"Thursday, January 4, 2018",16.00,"$1,248.00",$16.65,$78.00,59,319,4,250,3.9,178,21,9,1,4,2018,11.51,640, $105.65 ,4.2, $2.18 , $105.00 ,4.2, $13.63 , $150.13 ,3.8, $19.45 , $78.00 
watches3,watches_gifts,"Friday, January 5, 2018",5.00,$390.00,$10.24,$78.00,59,319,4,250,3.9,260,23,8,3,5,2018,3.60,640, $103.79 ,4.2, $0.10 , $105.00 ,4.2, $11.38 , $132.53 ,3.8, $15.76 , $78.00 
watches3,watches_gifts,"Saturday, January 6, 2018",39.00,"$3,042.00",$15.68,$78.00,59,319,4,250,3.9,93,21,9,0,6,2018,21.17,640, $119.00 ,4.2, $19.21 , $105.00 ,4.2, $23.82 , $138.22 ,3.8, $16.11 , $78.00 
watches3,watches_gifts,"Sunday, January 7, 2018",40.00,"$3,120.00",$17.98,$78.00,59,319,4,250,3.9,122,22,9,1,7,2018,16.77,640, $118.36 ,4.2, $15.48 , $105.00 ,4.2, $24.94 , $155.00 ,3.8, $16.47 , $78.00 
watches3,watches_gifts,"Monday, January 8, 2018",28.00,"$2,179.00",$13.09,$77.82,59,319,4,250,3.9,61,23,8,1,8,2018,21.98,640, $112.00 ,4.2, $13.44 , $105.00 ,4.2, $23.39 , $145.55 ,3.8, $21.90 , $78.00 
furniture2,furniture_decor,"Saturday, January 7, 2017",5.00,$375.00,$15.86,$75.00,44,903,6,2600,4.1,5,21,10,1,7,2017,2.44,15000, $75.00 ,4.1, $15.86 , $38.40 ,3.7, $7.78 , $75.00 ,4.1, $15.86 , $74.95 
furniture2,furniture_decor,"Sunday, January 8, 2017",13.00,$975.00,$15.38,$75.00,44,903,6,2600,4.1,14,23,8,1,8,2017,6.06,15000, $75.00 ,4.1, $15.38 , $38.40 ,3.7, $12.11 , $75.00 ,4.1, $15.38 , $75.00 
furniture2,furniture_decor,"Tuesday, January 10, 2017",5.00,$375.00,$13.64,$75.00,44,903,6,2600,4.1,17,22,9,2,10,2017,4.39,15000, $75.00 ,4.1, $13.64 , $38.40 ,3.7, $13.98 , $75.00 ,4.1, $13.64 , $74.95 
furniture2,furniture_decor,"Wednesday, January 11, 2017",44.00,"$3,300.00",$16.13,$75.00,44,903,6,2600,4.1,64,22,8,4,11,2017,38.60,15000, $75.00 ,4.1, $16.13 , $36.85 ,3.7, $13.65 , $99.90 ,4.4, $21.19 , $75.00 
furniture2,furniture_decor,"Thursday, January 12, 2017",47.00,"$3,525.00",$17.45,$75.00,44,903,6,2600,4.1,40,21,10,1,12,2017,41.23,15000, $75.00 ,4.1, $17.45 , $75.00 ,4.1, $17.45 , $99.90 ,4.4, $20.65 , $75.00 
furniture2,furniture_decor,"Monday, January 1, 2018",122.00,"$8,538.00",$17.66,$70.00,44,903,6,2600,4.1,125,23,8,2,1,2018,29.54,15000, $70.00 ,4.1, $17.66 , $38.40 ,3.7, $9.34 , $99.90 ,4.4, $22.82 , $75.00 
furniture2,furniture_decor,"Tuesday, January 2, 2018",44.00,"$3,075.60",$16.12,$69.90,44,903,6,2600,4.1,52,20,8,2,2,2018,10.65,15000, $69.90 ,4.1, $16.12 , $38.40 ,3.7, $18.69 , $99.90 ,4.4, $28.89 , $70.00 
furniture2,furniture_decor,"Wednesday, January 3, 2018",65.00,"$4,543.50",$18.43,$69.90,44,903,6,2600,4.1,83,22,9,1,3,2018,15.74,15000, $69.90 ,4.1, $18.43 , $35.49 ,3.7, $15.45 , $99.90 ,4.4, $22.15 , $69.90 
furniture2,furniture_decor,"Thursday, January 4, 2018",83.00,"$5,801.70",$9.07,$69.90,44,903,6,2600,4.1,92,21,9,1,4,2018,20.10,15000, $69.90 ,4.1, $9.07 , $35.00 ,3.7, $13.47 , $99.90 ,4.4, $23.33 , $69.90 
furniture2,furniture_decor,"Friday, January 5, 2018",92.00,"$6,430.80",$3.80,$69.90,44,903,6,2600,4.1,95,23,8,3,5,2018,22.28,15000, $69.90 ,4.1, $3.80 , $35.00 ,3.7, $14.63 , $99.90 ,4.4, $19.41 , $69.90 
furniture2,furniture_decor,"Saturday, January 6, 2018",2.00,$179.80,$21.93,$89.90,44,903,6,2600,4.1,18,21,9,0,6,2018,0.48,15000, $89.90 ,4.1, $21.93 , $35.00 ,3.7, $18.10 , $99.90 ,4.4, $25.64 , $69.90 
furniture2,furniture_decor,"Sunday, January 7, 2018",2.00,$179.80,$29.79,$89.90,44,903,6,2600,4.1,22,22,9,1,7,2018,2.44,15000, $89.90 ,4.1, $29.79 , $35.00 ,3.7, $17.24 , $78.54 ,4.4, $23.85 , $89.90 
furniture2,furniture_decor,"Monday, January 8, 2018",3.00,$309.70,$22.30,$103.23,44,903,6,2600,4.1,19,23,8,1,8,2018,6.06,15000, $103.23 ,4.1, $22.30 , $35.00 ,3.7, $15.63 , $83.83 ,4.4, $23.78 , $89.90 
garden2,garden_tools,"Wednesday, January 4, 2017",5.00,$299.50,$18.65,$59.90,59,341,2,1850,4.3,17,20,10,2,4,2017,6.59,32560, $59.90 ,4.3, $18.65 , $59.90 ,4.3, $18.65 , $59.90 ,4.3, $18.65 , $59.85 
garden2,garden_tools,"Thursday, January 5, 2017",2.00,$119.80,$17.67,$59.90,59,341,2,1850,4.3,34,23,8,1,5,2017,9.30,32560, $59.90 ,4.1, $19.73 , $59.90 ,4.2, $26.25 , $59.90 ,4.3, $17.67 , $59.90 
garden2,garden_tools,"Friday, January 6, 2017",5.00,$299.50,$15.98,$59.90,59,341,2,1850,4.3,26,22,8,1,6,2017,12.84,32560, $59.90 ,4.1, $17.67 , $59.90 ,4.2, $16.26 , $59.90 ,4.3, $15.98 , $59.90 
garden2,garden_tools,"Saturday, January 7, 2017",15.00,$898.50,$17.88,$59.90,59,341,2,1850,4.3,74,21,10,1,7,2017,13.53,32560, $59.90 ,4.1, $16.63 , $59.90 ,4.2, $16.11 , $59.90 ,4.1, $15.39 , $59.90 
garden2,garden_tools,"Sunday, January 8, 2017",19.00,"$1,138.10",$16.11,$59.90,59,341,2,1850,4.3,113,23,8,1,8,2017,15.47,32560, $59.90 ,4.1, $18.16 , $59.90 ,4.2, $17.68 , $59.90 ,4.1, $18.05 , $59.90 
